osm_id,epass_name,google_name,osm_name,latitude,longitude,google_maps_url
1182173344,Hạc Trì,Trạm thu phí Cầu Hạc Trì,Trạm thu phí Cầu Hạc Trì,21.29458515209657,105.4492600616463,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+H%E1%BA%A1c+Tr%C3%AC/data=!4m7!3m6!1s0x3134f3fb132c71c3:0x1919de4d7243a0bd!8m2!3d21.2945151!4d105.4493861!16s%2Fg%2F11p01q3gyj!19sChIJw3EsE_vzNDERvaBDck3eGRk?authuser=0&hl=vi&rclk=1
1156958867,Hầm Cù Mông,Trạm thu phí hầm Cù Mông,Trạm thu phí Hầm Cù Mông,13.703475792467366,109.1745154532575,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+h%E1%BA%A7m+C%C3%B9+M%C3%B4ng/data=!4m7!3m6!1s0x316f13389e5dfb65:0x272d2caee5252b88!8m2!3d13.7035521!4d109.1744789!16s%2Fg%2F11fk3d3hxq!19sChIJZftdnjgTbzERiCsl5a4sLSc?authuser=0&hl=vi&rclk=1
1177157173,Hầm Đèo Cả,Trạm thu phí Hầm Đèo Cả,Trạm thu phí Hầm Đèo Cả,12.90329032751639,109.36572994297042,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+H%E1%BA%A7m+%C4%90%C3%A8o+C%E1%BA%A3/data=!4m7!3m6!1s0x316fe5b33809e3b5:0xbe2959acacd59cb!8m2!3d12.9032248!4d109.365703!16s%2Fg%2F11rqncv7b2!19sChIJteMJOLPlbzERy1nNypqV4gs?authuser=0&hl=vi&rclk=1
13954067960,KM124+720 Gia Lai,Trạm thu phí Km 124+720 Quốc lộ 19,Trạm thu phí Km 124+720 Quốc lộ 19,14.0546549,108.3295798,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+124%2B720+Qu%E1%BB%91c+l%E1%BB%99+19/data=!4m7!3m6!1s0x316ebb0001f56dbb:0x56111d065d58e648!8m2!3d14.05472!4d108.3294748!16s%2Fg%2F11x0q_xdgw!19sChIJu231AQC7bjERSOZYXQYdEVY?authuser=0&hl=vi&rclk=1
13955413679,Liên Đầm,Trạm thu phí Liên Đầm,Trạm thu phí Liên Đầm,11.5664484,107.998814,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Li%C3%AAn+%C4%90%E1%BA%A7m/data=!4m7!3m6!1s0x3173fe8a14074911:0xbce55b02c8db83c3!8m2!3d11.5664985!4d107.9987574!16s%2Fg%2F11cs0sdl_d!19sChIJEUkHFIr-czERw4PbyAJb5bw?authuser=0&hl=vi&rclk=1
11183842756,Lào Cai - Sapa,Trạm thu phí Cầu Móng Sến,Trạm thu phí Cầu Móng Sến,22.4167523004016,103.9070398,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+M%C3%B3ng+S%E1%BA%BFn/data=!4m7!3m6!1s0x36cd6b8affd9ab45:0x1b43a1aa9b0c714b!8m2!3d22.4168543!4d103.9071458!16s%2Fg%2F11vb6d6hnt!19sChIJRavZ_4przTYRS3EMm6qhQxs?authuser=0&hl=vi&rclk=1
6859613339,Lái Thiêu,Trạm thu phí Lái Thiêu,Trạm thu phí Lái Thiêu,10.888731999490767,106.7007135,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+L%C3%A1i+Thi%C3%AAu/@10.8889685,106.7006111,18.96z/data=!4m15!1m8!3m7!1s0x3174d7dd570203ff:0x4ea22707fe549840!2zVHLhuqFtIHRodSBwaMOtIFbEqW5oIFBow7osIDMyIMSQ4bqhaSBs4buZIELDrG5oIETGsMahbmcsIEtodSBQaOG7kSwgTMOhaSBUaGnDqnUsIEjhu5MgQ2jDrSBNaW5oLCBWaeG7h3QgTmFt!3b1!8m2!3d10.886868!4d106.6997385!16s%2Fg%2F11bvtgt33s!3m5!1s0x3174d72522fe2d01:0x47732179262f40db!8m2!3d10.8892698!4d106.7010716!16s%2Fg%2F11h80fyqjl?entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D"
2581153386,Mỹ Lộc,Trạm thu phí Mỹ Lộc,Trạm thu phí Mỹ Lộc,20.447490400390063,106.1197806,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+M%E1%BB%B9+L%E1%BB%99c/data=!4m7!3m6!1s0x3135ddc84cbe6d71:0xa282c51b7390d023!8m2!3d20.4475087!4d106.1197479!16s%2Fg%2F11c0xrzq1c!19sChIJcW2-TMjdNTERI9CQcxvFgqI?authuser=0&hl=vi&rclk=1
6950227536,Nam Bình Định,Trạm thu phí Nam Bình Định,Trạm thu phí Nam Bình Định,13.87136999977538,109.125348,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Nam+B%C3%ACnh+%C4%90%E1%BB%8Bnh/data=!4m7!3m6!1s0x316f158e2d78bc5b:0x343baadefce11542!8m2!3d13.871314!4d109.1254223!16s%2Fg%2F11cm1sqjy1!19sChIJW7x4LY4VbzERQhXh_N6qOzQ?authuser=0&hl=vi&rclk=1
6860612354,Ninh Lộc,Trạm thu phí Ninh Lộc,Trạm Thu Phí Ninh An (Ninh Lộc),12.444463499622486,109.1206085,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ninh+L%E1%BB%99c/data=!4m7!3m6!1s0x317040ebc6892873:0x35e7b3cb040fb76b!8m2!3d12.4443288!4d109.1205638!16s%2Fg%2F11g8lv308h!19sChIJcyiJxutAcDERa7cPBMuz5zU?authuser=0&hl=vi&rclk=1
