osm_id,osm_latitude,osm_longitude,verified,epass_name,osm_name,Tọa độ vị trí,google_name,google_latitude,google_longitude,distance,google_address,tên khác,google_maps_url,google_place_id,google_cid
4086614472,11.872420899568906,109.1085785,1,Cam Thịnh,Trạm Thu Phí Cam Thịnh,"11.872429712486854, 109.10849944446294",Trạm thu phí Cam Thịnh,11.8724221,109.1085221,6.138688400060368,"V4C5+XC6, AH1, Nam Cam Ranh, Khánh Hòa, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cam+Th%E1%BB%8Bnh/@11.8724221,109.1085221,17z/data=!3m1!4b1!4m6!3m5!1s0x3170ec11a54e6a3b:0xea4b65a46949a0b6!8m2!3d11.8724221!4d109.1085221!16s%2Fg%2F11c72r_xh5?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",,0x3170ec11a54e6a3b:0xea4b65a46949a0b6
1403291202,11.859633899567774,108.4578695,1,Định An,Trạm thu phí Định An,"11.859683383348292, 108.4577941621507",Trạm thu phí Định An,11.859578,108.457887,6.500935919069376,"VF55+R5J Trạm Thu phí Định An, CT27, Hiệp Thạnh, Lâm Đồng, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%8Bnh+An/data=!4m7!3m6!1s0x3171152517aff5fb:0x3e3680188227dae6!8m2!3d11.859578!4d108.4578873!16s%2Fg%2F11h4tp2lx8!19sChIJ-_WvFyUVcTER5tonghiANj4?authuser=0&hl=vi&rclk=1,ChIJ-_WvFyUVcTER5tonghiANj4,4482911321845127910
11829703711,11.746778199557886,109.05659249999998,1,Du Long,Trạm Thu phí Du Long,"11.746706461823877, 109.05681912504505",Trạm Thu phí Du Long,11.746694,109.056815,25.969174017572357,"P3W4+MPG Trạm Thu phí Du Long, Thuận Bắc, Khánh Hòa, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Du+Long/data=!4m7!3m6!1s0x3170c3005820a82f:0x4bf04c77a98d3b07!8m2!3d11.7466937!4d109.0568148!16s%2Fg%2F11y3nms7pk!19sChIJL6ggWADDcDERBzuNqXdM8Es?authuser=0&hl=vi&rclk=1,ChIJL6ggWADDcDERBzuNqXdM8Es,5471957624084577031
1172933249,11.727515863906032,106.87504140773216,1,Trạm Bù Nho,Trạm thu phí Bù Nho,"11.7275712, 106.8751126",Trạm thu phí Bù Nho,11.7275712,106.8751126,9.896367124186323,"PVHG+22H, ĐT741, Phú Riềng, Đồng Nai, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%C3%B9+Nho/@11.7275712,106.8751126,17z/data=!3m1!4b1!4m6!3m5!1s0x31735d0004067931:0x7902a27e6cbe0b27!8m2!3d11.7275712!4d106.8751126!16s%2Fg%2F11x0r07bk1?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",,0x31735d0004067931:0x7902a27e6cbe0b27
1012698037,11.72278312473486,106.58323898498924,1,Thanh Lương,Trạm thu phí Thành Lương,"11.7228358, 106.5832213",Trạm thu phí Thanh Lương,11.7228358,106.5832213,6.165587148721722,"PHFM+47Q, QL13, An Lộc, Đồng Nai, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Thanh+L%C6%B0%C6%A1ng/@11.7228358,106.5832213,17z/data=!3m1!4b1!4m6!3m5!1s0x317352566b1731d1:0x952d7636d99090a2!8m2!3d11.7228358!4d106.5832213!16s%2Fg%2F11hcfs9kl4?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",,0x317352566b1731d1:0x952d7636d99090a2
1482468507,11.630341752126943,108.89594479727944,1,Phan Rang,Trạm Thu phí Phan Rang,"11.630338, 108.895937",Trạm Thu phí Phan Rang,11.630338,108.895937,0.9461710675970276,"JVJW+49 Trạm Thu phí Phan Rang, Nha Hố, Đô Vinh, Khánh Hòa, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Phan+Rang/data=!4m7!3m6!1s0x3170d90077ad0e03:0xf8e7e121c5aae61d!8m2!3d11.6303378!4d108.8959372!16s%2Fg%2F11m5qldf_6!19sChIJAw6tdwDZcDERHeaqxSHh5_g?authuser=0&hl=vi&rclk=1,ChIJAw6tdwDZcDERHeaqxSHh5_g,17935551576192771613
1254808120,11.577375420033396,106.89440792879918,1,Thuận Phú,Trạm thu phí Thanh Phú,"11.577385, 106.8944299",Trạm thu phí Thuận Phú,11.577385,106.8944299,2.6197354489624725,"ĐT741, Thuận Lợi, Đồng Nai, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Thu%E1%BA%ADn+Ph%C3%BA/@11.577385,106.8944299,17z/data=!3m1!4b1!4m6!3m5!1s0x31735fede04f5499:0xe17d0fd408be040f!8m2!3d11.577385!4d106.8944299!16s%2Fg%2F11dztsbsz7?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",,0x31735fede04f5499:0xe17d0fd408be040f
176792793,11.56984940463746,106.61733226303792,1,Tân Khai,Trạm thu phí Tân Khai,"11.569838, 106.617318",Trạm thu phí Tân Khai,11.569838,106.617318,2.0055718622573244,"QL13, Tân Khai, Đồng Nai, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+T%C3%A2n+Khai/data=!4m7!3m6!1s0x3174aa1007de5f09:0xe6c7970884833633!8m2!3d11.569838!4d106.6173185!16s%2Fg%2F11b7vjkjnb!19sChIJCV_eBxCqdDERMzaDhAiXx-Y?authuser=0&hl=vi&rclk=1,ChIJCV_eBxCqdDERMzaDhAiXx-Y,16629426211927569971
13955413679,11.5664484,107.9988140,1,Liên Đầm,Trạm thu phí Liên Đầm,"11.5664985, 107.9987574",Trạm thu phí Liên Đầm,11.5664985,107.9987574,,"QL20, Di Linh, Lâm Đồng, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Li%C3%AAn+%C4%90%E1%BA%A7m/data=!4m7!3m6!1s0x3173fe8a14074911:0xbce55b02c8db83c3!8m2!3d11.5664985!4d107.9987574!16s%2Fg%2F11cs0sdl_d!19sChIJEUkHFIr-czERw4PbyAJb5bw?authuser=0&hl=vi&rclk=1,ChIJEUkHFIr-czERw4PbyAJb5bw,0x3173fe8a14074911:0xbce55b02c8db83c3
1508894331,11.564025999542377,106.95400569999998,1,Thu phí số 2 QL14,Trạm thu phí QL14-BP - Trạm thu phí đồng xoài,"11.564076, 106.953961",Trạm thu phí QL14-BP - Trạm thu phí đồng xoài,11.564076,106.953961,7.390775942418819,"QL14, Đồng Tâm, Đồng Nai, Việt Nam",Trạm thu phí đồng xoài,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL14-BP/data=!4m7!3m6!1s0x3173602a2c0a61e1:0xa4badaaa66676dab!8m2!3d11.5640759!4d106.9539611!16s%2Fg%2F11bw4rjnv7!19sChIJ4WEKLCpgczERq21nZqrauqQ?authuser=0&hl=vi&rclk=1,ChIJ4WEKLCpgczERq21nZqrauqQ,11870040193285713323
1020149679,11.38815642549126,106.82561830415916,1,Tân Lập,Trạm thu phí Tân Lập,"11.3881366, 106.8255669",Trạm thu phí Tân Lập,11.3881366,106.8255669,6.02140343398983,"Xã An Bình, H.Phú Giáo, T.Bình Dương, ĐT741, Đồng Phú, Đồng Nai, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+T%C3%A2n+L%E1%BA%ADp,+X%C3%A3+An+B%C3%ACnh,+H.Ph%C3%BA+Gi%C3%A1o,+T.B%C3%ACnh+D%C6%B0%C6%A1ng,+%C4%90T741,+%C4%90%E1%BB%93ng+Ph%C3%BA,+%C4%90%E1%BB%93ng+Nai,+Vi%E1%BB%87t+Nam/@11.3881366,106.8255669,17z/data=!3m1!4b1!4m6!3m5!1s0x3174bcaeea80752f:0x90f2d4af4970423e!8m2!3d11.3881366!4d106.8255669!16s%2Fg%2F12vqky4jf?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",,0x3174bcaeea80752f:0x90f2d4af4970423e
6860674132,11.373640099526892,108.8810689,1,Cà Ná,Trạm thu phí Cà Ná,"11.373702378810883, 108.88113007367699",Trạm thu phí Cà Ná,11.373688,108.881072,5.336999237532393,"9VFJ+JJ5 Trạm Thu phí Cà Ná, Cà Ná, Khánh Hòa, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%C3%A0+N%C3%A1/data=!4m7!3m6!1s0x31772b9e6ca9e32b:0xfb8ea3546b324b43!8m2!3d11.3736884!4d108.8810717!16s%2Fg%2F11qb5qnhpt!19sChIJK-OpbJ4rdzERQ0sya1Sjjvs?authuser=0&hl=vi&rclk=1,ChIJK-OpbJ4rdzERQ0sya1Sjjvs,18126605133183863619
9201724261,11.36389149952612,106.6276194,1,Chơn Thành,Trạm Thu phí Chơn Thành,"11.363852418783821, 106.62765920711286",Trạm Thu phí Chơn Thành,11.363849,106.62765,5.784505090134433,"9J7H+G3J Trạm Thu phí Chơn Thành, Chơn Thành, Đồng Nai, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ch%C6%A1n+Th%C3%A0nh/data=!4m7!3m6!1s0x3174b22a8c01f787:0x6e7e5fec706a15ed!8m2!3d11.3638488!4d106.6276504!16s%2Fg%2F12hkzkwvk!19sChIJh_cBjCqydDER7RVqcOxffm4?authuser=0&hl=vi&rclk=1,ChIJh_cBjCqydDER7RVqcOxffm4,7961906660340536813
13594729844,11.313317799522135,108.72454569999998,1,Km133+770,Trạm Thu phí Km 133+770,"11.313344691273153, 108.72465165190695",Trạm Thu phí Km 133+770,11.313348,108.724658,12.69669878158302,"8P7F+8VM Trạm Thu phí Km 133+770, CT01, Vĩnh Hảo, Lâm Đồng, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+133%2B770/data=!4m7!3m6!1s0x3176d700053eb88b:0xbd1d2a720b747463!8m2!3d11.3133477!4d108.7246584!16s%2Fg%2F11vxhc14hr!19sChIJi7g-BQDXdjERY3R0C3IqHb0?authuser=0&hl=vi&rclk=1,ChIJi7g-BQDXdjERY3R0C3IqHb0,13627094716799808611
11865554273,11.304354799521436,108.7250364,1,Nút giao Vĩnh Hảo,Trạm Thu phí Vĩnh Hảo,"11.304399, 108.725077",Trạm thu phí Vĩnh Hảo,11.304399,108.725077,3.132316113426709,"8P3G+Q2 Trạm thu phí Vĩnh Hảo, Vĩnh Hảo, Lâm Đồng, Việt Nam",Trạm thu phí Vĩnh Hảo,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%C4%A9nh+H%E1%BA%A3o/data=!4m7!3m6!1s0x3176d7003ad24807:0xbc7532fe4e387f23!8m2!3d11.3043986!4d108.7250775!16s%2Fg%2F11z1k7x_9n!19sChIJB0jSOgDXdjERI384Tv4ydbw?authuser=0&hl=vi&rclk=1,ChIJB0jSOgDXdjERI384Tv4ydbw,13579816319221006115
10852800021,11.262766399518206,108.4911356,1,Nút giao Chợ Lầu,Trạm Thu phí Chợ Lầu,"11.262766399518206, 108.49113559999999",Trạm Thu phí Chợ Lầu,11.262766399518206,108.4911356,0.0,"7F7R+4F2 Hải Ninh, Bình Thuận, Việt Nam",Trạm Thu phí Chợ Lầu,"https://www.google.com/maps/place/11%C2%B015'46.0%22N+108%C2%B029'28.1%22E/@11.2627664,108.4885607,749m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d11.2627664!4d108.4911356?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D",,
11866479440,11.253188899517466,108.3460087,1,Nút giao Đại Ninh,Trạm Thu phí Đại Ninh,"11.253188899517466, 108.3460087",Trạm thu phí Đại Ninh,11.253188899517466,108.3460087,0.0,,Trạm thu phí Đại Ninh,,,
1096685801,11.221867296920102,106.72532641673897,1,DT741,Trạm thu phí Số 1 - ĐT.741,"11.221824159260793, 106.72530431353492",Trạm thu phí ĐT741,11.2218334,106.7252837,5.992792140277992,"6PCG+P43, ĐT741, Phước Hòa, Hồ Chí Minh, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+%C4%90T741/@11.2218334,106.7252837,17z/data=!3m1!4b1!4m6!3m5!1s0x3174c7ec066570e9:0x71f957b08d6184c7!8m2!3d11.2218334!4d106.7252837!16s%2Fg%2F11vf1p4v9b?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",,0x3174c7ec066570e9:0x71f957b08d6184c7
13594711865,11.089454499505129,108.1323194,1,Nút giao Ma Lâm,Trạm Thu phí Ma Lâm,"11.089454499505127, 108.13231939999999",Trạm Thu phí Ma Lâm,11.089454499505129,108.1323194,0.0,"34QJ+QWP Hàm Thuận, Lâm Đồng, Việt Nam",Trạm Thu phí Ma Lâm,"https://www.google.com/maps/place/11%C2%B005'22.0%22N+108%C2%B007'56.4%22E/@11.0921994,108.1313957,16.89z/data=!4m4!3m3!8m2!3d11.0894545!4d108.1323194?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D",,
10030773244,11.027577999500611,106.7749224,1,Genimex trạm số 3,Trạm Thu phí Số 3 - ĐT 747A Km 9+120,"11.027554079777941, 106.77485617915137",Trạm Thu phí Số 3 - ĐT 747A Km 9+120,11.028277,106.777486,290.3906062501402,"2QHF+2X2 Tân Hiệp, Hồ Chí Minh, Việt Nam",Trạm Thu phí Số 3 - ĐT 747A Km 9+120,"https://www.google.com/maps/place/11%C2%B001'39.1%22N+106%C2%B046'29.6%22E/@11.027525,106.7742383,187m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d11.027525!4d106.774882?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D",,
1012928174,11.005232549469996,106.6456086332862,1,Suối Giữa,Trạm thu phí Suối Giữa,"11.005237, 106.64563",Trạm thu phí Suối Giữa,11.005237,106.64563,2.3841043713960066,"2J4W+37R Trạm Thu phí Suối Giữa, Đại lộ Bình Dương, Chánh Hiệp, Hồ Chí Minh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Su%E1%BB%91i+Gi%E1%BB%AFa/data=!4m7!3m6!1s0x3174d128d66efa31:0x21f2d3b77828b988!8m2!3d11.0052367!4d106.6456296!16s%2Fg%2F1td67ckn!19sChIJMfpu1ijRdDERiLkoeLfT8iE?authuser=0&hl=vi&rclk=1,ChIJMfpu1ijRdDERiLkoeLfT8iE,2446250332564011400
13148658999,10.983531699497444,106.6431918,1,Cầu Phú Cường,Trạm thu phí Cầu Phú Cường,"10.983685648067807, 106.64321984689046",Trạm Thu phí Cầu Phú Cường,10.983539,106.643176,1.906191378809417,"Huỳnh Văn Cù, Thủ Dầu Một, Hồ Chí Minh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Ph%C3%BA+C%C6%B0%E1%BB%9Dng/data=!4m7!3m6!1s0x3174d14364d415af:0x53e0435313092d82!8m2!3d10.983539!4d106.6431761!16s%2Fg%2F11g9hgm5qb!19sChIJrxXUZEPRdDERgi0JE1ND4FM?authuser=0&hl=vi&rclk=1,ChIJrxXUZEPRdDERgi0JE1ND4FM,6043904724011920770
9301617876,10.977092699496986,106.84924939999999,1,Đường 768,Trạm Thu Phí Đường 768,"10.977092699496986, 106.84924939999999",Trạm Thu phí Số 2A - ĐT768,10.977092699496986,106.84924939999999,10.970899250518949,"XRJX+443 Trạm Thu phí Số 2A - ĐT768, Đ. Đồng Khởi, Trảng Dài, Đồng Nai, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2A+-+%C4%90T768/data=!4m7!3m6!1s0x3174dc46d3da13fd:0x10bbcd18e0ce849f!8m2!3d10.980267!4d106.8478114!16s%2Fg%2F1tftz0z5!19sChIJ_RPa00bcdDERn4TO4BjNuxA?authuser=0&hl=vi&rclk=1,ChIJ_RPa00bcdDERn4TO4BjNuxA,1205782831986279583
9322484528,10.97783619949704,106.74488449999998,1,Genimex trạm số 1,Trạm thu phí đường bộ số 1 DT743,"10.977884, 106.744844",Trạm thu phí đường bộ số 1 DT743,10.977884,106.744844,6.913478678521753,"XPHV+5W4 Trạm thu phí đường bộ số 1 DT743, 743, An Phú, Hồ Chí Minh, Việt Nam",Trạm thu phí đường bộ số 1 DT743,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%91%C6%B0%E1%BB%9Dng+b%E1%BB%99+s%E1%BB%91+1+DT743/data=!4m7!3m6!1s0x3174da15da13361d:0x57fb77430227a97a!8m2!3d10.9778837!4d106.7448435!16s%2Fg%2F113j_77lf!19sChIJHTYT2hXadDEReqknAkN3-1c?authuser=0&hl=vi&rclk=1,ChIJHTYT2hXadDEReqknAkN3-1c,6339792030136772986
9301612561,10.974010799496767,106.7712123,1,Genimex trạm số 2,Trạm Thu phí Số 2 - ĐT747A Km 1+670,"10.974075, 106.771396",Trạm Thu phí Số 2 - ĐT747A Km 1+670,10.974075,106.771396,21.285770276726577,"XQFC+JHJ Trạm Thu phí Số 2 - ĐT747A Km 1+670, ĐT743, Tân Đông Hiệp, Hồ Chí Minh, Việt Nam",Trạm Thu phí Số 2 - ĐT747A Km 1+670,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2+-+%C4%90T747A+Km+1%2B670/data=!4m7!3m6!1s0x3174dbb6aacde233:0x625c42afa718cc4c!8m2!3d10.9740752!4d106.7713958!16s%2Fg%2F11sbt6lcc9!19sChIJM-LNqrbbdDERTMwYp69CXGI?authuser=0&hl=vi&rclk=1,ChIJM-LNqrbbdDERTMwYp69CXGI,7087613235764448332
1093353487,10.945379057786033,107.05745417583005,1,Trảng Bom,Trạm thu phí Trảng Bom,"10.945377, 107.057444",Trạm thu phí Trảng Bom,10.945377,107.057444,1.1342369098053855,"Trạm thu phí đường tránh Biên Hòa, QL1A, Hưng Thịnh, Đồng Nai 76000, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tr%E1%BA%A3ng+Bom/data=!4m7!3m6!1s0x3174e481b1d33e3b:0xcb649026b77d9c51!8m2!3d10.9453765!4d107.0574443!16s%2Fg%2F11f126nh_4!19sChIJOz7TsYHkdDERUZx9tyaQZMs?authuser=0&hl=vi&rclk=1,ChIJOz7TsYHkdDERUZx9tyaQZMs,14655997583332056145
13594672376,10.932602371898122,107.96800349083978,1,Bình Thuận,Trạm Thu phí Ba Bàu,"10.932586, 107.967996",Trạm Thu Phí Nút Giao Ba Bàu,10.932586,107.967996,1.99573499198942,"WXM9+25 Trạm Thu Phí Nút Giao Ba Bàu, Hàm Kiệm, Bình Thuận, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+N%C3%BAt+Giao+Ba+B%C3%A0u/data=!4m7!3m6!1s0x3174290072516a39:0xbbd6693db0a095e3!8m2!3d10.9325855!4d107.9679958!16s%2Fg%2F11z4vpnr5n!19sChIJOWpRcgApdDER45WgsD1p1rs?authuser=0&hl=vi&rclk=1,ChIJOWpRcgApdDER45WgsD1p1rs,13535121443785840099
1006324193,10.918267652903994,107.16401977868696,1,Dầu Giây,Trạm thu phí Dàu Giây,"10.91828683288754, 107.16401065418952",Trạm thu phí Dầu Giây,10.918303,107.163982,5.697525980347689,"Trạm thu phí Dầu Giây, ĐCT Thành phố Hồ Chí Minh - Long Thành - Dầu Giây, Dầu Giây, Đồng Nai, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+D%E1%BA%A7u+Gi%C3%A2y/data=!4m7!3m6!1s0x3174fc690874042f:0xbb3689f10ee85bca!8m2!3d10.9183029!4d107.1639825!16s%2Fg%2F11c1nch_b2!19sChIJLwR0CGn8dDERylvoDvGJNrs?authuser=0&hl=vi&rclk=1,ChIJLwR0CGn8dDERylvoDvGJNrs,13490121402265131978
1010875691,10.907618060148613,106.79102643896864,1,Bình Thung,Trạm Thu Phí Bình Thung,"10.907640950139303, 106.79101239560838",Trạm Thu phí Bình Thung,10.907639,106.790988,4.799610949571444,"159 Đ Bình Thung, Dĩ An, Hồ Chí Minh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%C3%ACnh+Thung/data=!4m7!3m6!1s0x3174d8ca55555555:0xa12a30fc88753886!8m2!3d10.9076387!4d106.7909879!16s%2Fg%2F1tj5hn2n!19sChIJVVVVVcrYdDERhjh1iPwwKqE?authuser=0&hl=vi&rclk=1,ChIJVVVVVcrYdDERhjh1iPwwKqE,11613148450307520646
13457949978,10.8963772994913,107.42155239999998,1,Nút giao QL1A,Trạm Thu phí Quốc lộ 1,"10.896345, 107.421286",Trạm thu phí Nút giao Xuân Lộc,10.896345,107.421286,29.30914499194,"VCWC+GGM Trạm thu phí Nút giao Xuân Lộc, Xuân Hòa, Đồng Nai, Việt Nam",Trạm thu phí Nút giao Xuân Lộc,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+N%C3%BAt+giao+Xu%C3%A2n+L%E1%BB%99c/data=!4m7!3m6!1s0x3174530030bbe3a5:0xb4db59de41f81b75!8m2!3d10.8963452!4d107.4212857!16s%2Fg%2F11z2xsxr0d!19sChIJpeO7MABTdDERdRv4Qd5Z27Q?authuser=0&hl=vi&rclk=1,ChIJpeO7MABTdDERdRv4Qd5Z27Q,13032108757851052917
6859613339,10.888731999490767,106.7007135,1,Lái Thiêu,Trạm thu phí Lái Thiêu,"10.8889685, 106.7006111",Trạm thu phí Lái Thiêu,10.8889685,106.7006111,28.576029188452868,"44 ĐT745, Lái Thiêu, Hồ Chí Minh, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+L%C3%A1i+Thi%C3%AAu/@10.8889685,106.7006111,18.96z/data=!4m15!1m8!3m7!1s0x3174d7dd570203ff:0x4ea22707fe549840!2zVHLhuqFtIHRodSBwaMOtIFbEqW5oIFBow7osIDMyIMSQ4bqhaSBs4buZIELDrG5oIETGsMahbmcsIEtodSBQaOG7kSwgTMOhaSBUaGnDqnUsIEjhu5MgQ2jDrSBNaW5oLCBWaeG7h3QgTmFt!3b1!8m2!3d10.886868!4d106.6997385!16s%2Fg%2F11bvtgt33s!3m5!1s0x3174d72522fe2d01:0x47732179262f40db!8m2!3d10.8892698!4d106.7010716!16s%2Fg%2F11h80fyqjl?entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D",,
1007900115,10.88681552674493,106.69970961752706,1,Vĩnh Phú,Trạm thu phí Vĩnh Phú,"10.886868, 106.6997385",Trạm thu phí Vĩnh Phú,10.886868,106.6997385,6.632553565717807,"32 Đại lộ Bình Dương, Khu Phố, Lái Thiêu, Hồ Chí Minh, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+V%C4%A9nh+Ph%C3%BA,+32+%C4%90%E1%BA%A1i+l%E1%BB%99+B%C3%ACnh+D%C6%B0%C6%A1ng,+Khu+Ph%E1%BB%91,+L%C3%A1i+Thi%C3%AAu,+H%E1%BB%93+Ch%C3%AD+Minh,+Vi%E1%BB%87t+Nam/@10.886839,106.6996894,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d7dd570203ff:0x4ea22707fe549840!8m2!3d10.886868!4d106.6997385!16s%2Fg%2F11bvtgt33s?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",,0x3174d7dd570203ff:0x4ea22707fe549840
11304967566,10.885088499490518,107.3659241,1,Nút giao TL765,Trạm Thu phí Xuân Lộc,"10.88509, 107.365801",Trạm Thu Phí Nút Giao TL765 Km69+400,10.88509,107.365801,13.44285323108207,"V9P8+28 Trạm Thu Phí Nút Giao TL765 Km69+400, Xuân Lộc, Đồng Nai, Việt Nam",Trạm Thu Phí Nút Giao TL765 Km69+400,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+N%C3%BAt+Giao+TL765+Km69%2B400/data=!4m7!3m6!1s0x317455006c0cfdb1:0xe67f0b49de062177!8m2!3d10.88509!4d107.365801!16s%2Fg%2F11z3y_1bdm!19sChIJsf0MbABVdDERdyEG3kkLf-Y?authuser=0&hl=vi&rclk=1,ChIJsf0MbABVdDERdyEG3kkLf-Y,16609006362651140471
10823778103,10.87959379949014,106.911847,1,An Thuận Phát (Phước Tân),Trạm thu phí Đường chuyên dùng vận chuyển VLXD Phước Tân (Trạm Phước Tân),"10.879646532598178, 106.91187842163603",Trạm thu phí Đường chuyên dùng vận chuyển VLXD Phước Tân (Trạm Phước Tân),10.879647,106.911861,6.109968196218474,"Đường chuyên dùng Phước Tân, Phước Tân, Đồng Nai, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%90%C6%B0%E1%BB%9Dng+chuy%C3%AAn+d%C3%B9ng+v%E1%BA%ADn+chuy%E1%BB%83n+VLXD+Ph%C6%B0%E1%BB%9Bc+T%C3%A2n+%28Tr%E1%BA%A1m+Ph%C6%B0%E1%BB%9Bc+T%C3%A2n%29/data=!4m7!3m6!1s0x3174df4ec25b8d53:0x4f3f9ca0ac17db93!8m2!3d10.879647!4d106.9118607!16s%2Fg%2F11nmflk_33!19sChIJU41bwk7fdDERk9sXrKCcP08?authuser=0&hl=vi&rclk=1,ChIJU41bwk7fdDERk9sXrKCcP08,5710455066425023379
1588276876,10.87528119948984,107.93136599999998,1,Sông Phan,Trạm thu phí Sông Phan,"10.875323, 107.931343",Trạm thu phí Sông Phan,10.875323,107.931343,5.28316543499055,"AH1, Hàm Thuận Nam, Lâm Đồng, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%B4ng+Phan/data=!4m7!3m6!1s0x31742c15db7d2153:0xa11541de968563f!8m2!3d10.8753228!4d107.9313434!16s%2Fg%2F11c59txqjd!19sChIJUyF92xUsdDERP1Zo6R1UEQo?authuser=0&hl=vi&rclk=1,ChIJUyF92xUsdDERP1Zo6R1UEQo,725453502430074431
13594672354,10.86183249948891,107.6465972,1,Nút giao TL720,Trạm Thu phí Đường tỉnh 720,"10.8659832, 107.6392657",Trạm Thu Phí TL720,10.8659832,107.6392657,924.1214013131896,"CT01, Tân Minh, Lâm Đồng, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+TL720/@10.8636916,107.6460288,17z/data=!3m1!4b1!4m6!3m5!1s0x31744b002e1ebc2b:0xad0a673592abeaaa!8m2!3d10.8636916!4d107.6460288!16s%2Fg%2F11z929fnzd?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D",,
